"rules","support","confidence","lift"
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL} => {LDL COLESTEROL (LDL-C) }",0.466995958688819,0.934411500449236,1.77857642008585
"{CREATININA - serica o urinaria ,LDL COLESTEROL (LDL-C) } => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.444544229905703,0.985074626865672,1.7849969031976
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,LDL COLESTEROL (LDL-C) } => {CREATININA - serica o urinaria }",0.444544229905703,0.858629661751952,1.37368409247241
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,CREATININA - serica o urinaria } => {LDL COLESTEROL (LDL-C) }",0.444544229905703,0.933962264150944,1.77772133526851
"{COLESTEROL TOTAL,LDL COLESTEROL (LDL-C) } => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.482712168837,0.986238532110092,1.78710594874628
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,LDL COLESTEROL (LDL-C) } => {COLESTEROL TOTAL}",0.482712168837,0.93235039028621,1.64397808326793
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,COLESTEROL TOTAL} => {LDL COLESTEROL (LDL-C) }",0.482712168837,0.936411149825784,1.78238259030942
"{COLESTEROL TOTAL,CREATININA - serica o urinaria ,LDL COLESTEROL (LDL-C) } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.386618769645263,0.920855614973262,1.35721075747548
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,CREATININA - serica o urinaria ,LDL COLESTEROL (LDL-C) } => {COLESTEROL TOTAL}",0.386618769645263,0.930810810810811,1.64126340116839
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,COLESTEROL TOTAL,LDL COLESTEROL (LDL-C) } => {CREATININA - serica o urinaria }",0.386618769645263,0.873225152129817,1.39703478002378
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,COLESTEROL TOTAL,CREATININA - serica o urinaria } => {LDL COLESTEROL (LDL-C) }",0.386618769645263,0.867943548387097,1.65206007030604
"{COLESTEROL TOTAL,LDL COLESTEROL (LDL-C) } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.442748091603053,0.904587155963303,1.33323335296511
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,LDL COLESTEROL (LDL-C) } => {COLESTEROL TOTAL}",0.442748091603053,0.93282876064333,1.64482157557616
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,COLESTEROL TOTAL} => {LDL COLESTEROL (LDL-C) }",0.442748091603053,0.858885017421603,1.63481789213497
"{CREATININA - serica o urinaria ,LDL COLESTEROL (LDL-C) } => {COLESTEROL TOTAL}",0.419847328244275,0.930348258706468,1.64044780058535
"{COLESTEROL TOTAL,LDL COLESTEROL (LDL-C) } => {CREATININA - serica o urinaria }",0.419847328244275,0.857798165137615,1.37235381735738
"{COLESTEROL TOTAL,CREATININA - serica o urinaria } => {LDL COLESTEROL (LDL-C) }",0.419847328244275,0.872201492537313,1.66016472126547
"{CREATININA - serica o urinaria ,LDL COLESTEROL (LDL-C) } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.415356982487652,0.920398009950249,1.35653631248127
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,LDL COLESTEROL (LDL-C) } => {CREATININA - serica o urinaria }",0.415356982487652,0.875118259224219,1.40006347937668
"{LDL COLESTEROL (LDL-C) } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.474629546475079,0.903418803418804,1.33151136678602
"{LDL COLESTEROL (LDL-C) } => {CREATININA - serica o urinaria }",0.451279748540638,0.858974358974359,1.3742355585028
"{LDL COLESTEROL (LDL-C) } => {COLESTEROL TOTAL}",0.489447687471935,0.931623931623932,1.64269714626009
"{COLESTEROL TOTAL} => {LDL COLESTEROL (LDL-C) }",0.489447687471935,0.863024544734758,1.64269714626009
"{LDL COLESTEROL (LDL-C) } => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.517736865738662,0.985470085470085,1.78571349092098
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL} => {LDL COLESTEROL (LDL-C) }",0.517736865738662,0.938161106590724,1.78571349092098
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,COLESTEROL TOTAL,CREATININA - serica o urinaria } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.410417602155366,0.923232323232323,1.36071368884076
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,COLESTEROL TOTAL,CREATININA - serica o urinaria } => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.410417602155366,0.921370967741936,1.66956317751122
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,CREATININA - serica o urinaria } => {COLESTEROL TOTAL}",0.410417602155366,0.934560327198364,1.647874781212
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,COLESTEROL TOTAL} => {CREATININA - serica o urinaria }",0.410417602155366,0.877159309021113,1.40332886579743
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,COLESTEROL TOTAL} => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.467894027840144,0.907665505226481,1.33777040379839
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,COLESTEROL TOTAL} => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.467894027840144,0.907665505226481,1.64472829954383
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL} => {COLESTEROL TOTAL}",0.467894027840144,0.936208445642408,1.65078084595854
"{COLESTEROL TOTAL,CREATININA - serica o urinaria } => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.444544229905703,0.923507462686567,1.67343459674775
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,CREATININA - serica o urinaria } => {COLESTEROL TOTAL}",0.444544229905703,0.933962264150944,1.64682023932237
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,COLESTEROL TOTAL} => {CREATININA - serica o urinaria }",0.444544229905703,0.862369337979094,1.37966703712604
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL,CREATININA - serica o urinaria } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.439155814997755,0.922641509433962,1.35984291297779
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL} => {CREATININA - serica o urinaria }",0.439155814997755,0.878706199460916,1.40580366824674
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL} => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.499775482712169,0.905614320585842,1.3347472481434
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL} => {CREATININA - serica o urinaria }",0.475976650202066,0.862489829129373,1.37985980565454
"{COLESTEROL TOTAL} => {COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL}",0.51549169286035,0.908946951702296,1.64705033477707
"{COLESTEROL HDL (HDL-C) |(antes)| COLESTEROL HDL} => {COLESTEROL TOTAL}",0.51549169286035,0.934092758340114,1.64705033477707
"{COLESTEROL TOTAL,CREATININA - serica o urinaria } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.445442299057027,0.925373134328358,1.36386894119739
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA,COLESTEROL TOTAL} => {CREATININA - serica o urinaria }",0.445442299057027,0.86411149825784,1.38245424326164
"{COLESTEROL TOTAL} => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.51549169286035,0.908946951702296,1.33965907441497
"{COLESTEROL TOTAL} => {CREATININA - serica o urinaria }",0.481365065110013,0.848772763262074,1.35791447110966
"{CREATININA - serica o urinaria } => {GLUCEMIA (C/U) |(antes)| GLUCEMIA}",0.568477772788505,0.90948275862069,1.34044877792738
"{GLUCEMIA (C/U) |(antes)| GLUCEMIA} => {CREATININA - serica o urinaria }",0.568477772788505,0.837855724685639,1.34044877792738
